"","playerId","investment","returns","roundNum","gameNum.f","condition.f","LPFS_score","investorState.f","inv_pct","ret_pct_0","RS_score","next_investment","full_ctrst","postTrState","investorState","Joint_State","Next_Joint_State"
"120","3sTSPMb4xsoho9TLr",0,0,15,"post","Control",3.41666666666667,"unhappy",0,0,16.5555555555556,0,"1","3","1","1-3",NA
"121","472H2sA4L7eLRX33z",4,6,1,"pre","Control",2.08333333333333,"neutral",0.2,0.5,9.22222222222222,10,"0","3","2","2-3","2-3"
"122","472H2sA4L7eLRX33z",10,15,2,"pre","Control",2.08333333333333,"neutral",0.5,0.5,9.22222222222222,14,"0","3","2","2-3","2-4"
"123","472H2sA4L7eLRX33z",14,0,3,"pre","Control",2.08333333333333,"neutral",0.7,0,9.22222222222222,1,"0","4","2","2-4","1-4"
"124","472H2sA4L7eLRX33z",1,3,4,"pre","Control",2.08333333333333,"unhappy",0.05,1,9.22222222222222,0,"0","4","1","1-4","1-3"
"125","472H2sA4L7eLRX33z",0,0,5,"pre","Control",2.08333333333333,"unhappy",0,0,9.22222222222222,5,"0","3","1","1-3","1-3"
"126","472H2sA4L7eLRX33z",5,7,6,"pre","Control",2.08333333333333,"unhappy",0.25,0.466666666666667,9.22222222222222,2,"0","3","1","1-3","1-3"
"127","472H2sA4L7eLRX33z",2,3,7,"pre","Control",2.08333333333333,"unhappy",0.1,0.5,9.22222222222222,5,"0","3","1","1-3","1-3"
"128","472H2sA4L7eLRX33z",5,8,8,"pre","Control",2.08333333333333,"unhappy",0.25,0.533333333333333,9.22222222222222,1,"0","3","1","1-3","1-3"
"129","472H2sA4L7eLRX33z",1,1,9,"pre","Control",2.08333333333333,"unhappy",0.05,0.333333333333333,9.22222222222222,7,"0","3","1","1-3","1-3"
"130","472H2sA4L7eLRX33z",7,11,10,"pre","Control",2.08333333333333,"unhappy",0.35,0.523809523809524,9.22222222222222,2,"0","3","1","1-3","1-3"
"131","472H2sA4L7eLRX33z",2,3,11,"pre","Control",2.08333333333333,"unhappy",0.1,0.5,9.22222222222222,2,"0","3","1","1-3","1-3"
"132","472H2sA4L7eLRX33z",2,3,12,"pre","Control",2.08333333333333,"unhappy",0.1,0.5,9.22222222222222,10,"0","3","1","1-3","2-3"
"133","472H2sA4L7eLRX33z",10,15,13,"pre","Control",2.08333333333333,"neutral",0.5,0.5,9.22222222222222,13,"0","3","2","2-3","2-3"
"134","472H2sA4L7eLRX33z",13,20,14,"pre","Control",2.08333333333333,"neutral",0.65,0.512820512820513,9.22222222222222,2,"0","3","2","2-3","2-3"
"135","472H2sA4L7eLRX33z",2,3,15,"pre","Control",2.08333333333333,"neutral",0.1,0.5,9.22222222222222,0,"0","3","2","2-3",NA
"136","472H2sA4L7eLRX33z",7,10,1,"post","Control",2.08333333333333,"neutral",0.35,0.476190476190476,9.22222222222222,10,"1","3","2","2-3","2-3"
"137","472H2sA4L7eLRX33z",10,15,2,"post","Control",2.08333333333333,"neutral",0.5,0.5,9.22222222222222,11,"1","3","2","2-3","2-3"
